dataset,example_id,semantic_label,representation_label,repeat,execution_order,semantic_plan_sha256,reference_plan_sha256,a2_latency_s,a3_latency_s,runtime_gain,speedup,a2_exact_a1,a3_exact_a2,answer_or_correctness_changed,generation_reference_opportunity,total_row_removal_fraction,prompt_len,gen_length,nfe
math500,math500-test-407,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,5112091be7306d7aca2962f04e52946046b079b851ddfc18744c0601f6cd82b5,74b5339db2a48e7ca3442d1a897d71d3d76d5f2d43a32a8b7cf9f39a8e5ad0bb,3.3666738958563656,3.4954567798413336,-0.03825225963924561,0.9631570658439628,1,1,0,0.476806640625,0.2294407894736842,69,64,64
math500,math500-test-407,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,5112091be7306d7aca2962f04e52946046b079b851ddfc18744c0601f6cd82b5,74b5339db2a48e7ca3442d1a897d71d3d76d5f2d43a32a8b7cf9f39a8e5ad0bb,3.367651778040454,3.4957208649720997,-0.0380291952293732,0.9633640408148927,1,1,0,0.476806640625,0.2294407894736842,69,64,64
math500,math500-test-407,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,5112091be7306d7aca2962f04e52946046b079b851ddfc18744c0601f6cd82b5,74b5339db2a48e7ca3442d1a897d71d3d76d5f2d43a32a8b7cf9f39a8e5ad0bb,3.3676263480447233,3.4942579050548375,-0.03760261499427853,0.9637601000123868,1,1,0,0.476806640625,0.2294407894736842,69,64,64
math500,math500-test-407,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,5112091be7306d7aca2962f04e52946046b079b851ddfc18744c0601f6cd82b5,74b5339db2a48e7ca3442d1a897d71d3d76d5f2d43a32a8b7cf9f39a8e5ad0bb,3.367901766905561,3.494657254079357,-0.03763633738351557,0.963728778544496,1,1,0,0.476806640625,0.2294407894736842,69,64,64
math500,math500-test-407,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,5112091be7306d7aca2962f04e52946046b079b851ddfc18744c0601f6cd82b5,74b5339db2a48e7ca3442d1a897d71d3d76d5f2d43a32a8b7cf9f39a8e5ad0bb,3.5123047991655767,3.496470798039809,0.00450815120872472,1.004528566672041,1,1,0,0.476806640625,0.2294407894736842,69,64,64
math500,math500-test-407,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,1954b68d8e40e303a358e0e630469b4160fa6a91d513efd32a7e9a7b4dbdb354,7eb686cee8c6348f18b50eaeae8e7825c16943fbcddc62ad7d58994b1a838d3e,3.2127351879607886,3.329750946024433,-0.03642247219818873,0.9648575043718043,1,1,0,0.49410860655737704,0.2377665475163318,69,64,61
math500,math500-test-407,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,1954b68d8e40e303a358e0e630469b4160fa6a91d513efd32a7e9a7b4dbdb354,7eb686cee8c6348f18b50eaeae8e7825c16943fbcddc62ad7d58994b1a838d3e,3.2136770670767874,3.3290099939331412,-0.035888150691277376,0.9653551875583014,1,1,0,0.49410860655737704,0.2377665475163318,69,64,61
math500,math500-test-407,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,1954b68d8e40e303a358e0e630469b4160fa6a91d513efd32a7e9a7b4dbdb354,7eb686cee8c6348f18b50eaeae8e7825c16943fbcddc62ad7d58994b1a838d3e,3.2126574320718646,3.329830271191895,-0.03647224816138106,0.9648111676640837,1,1,0,0.49410860655737704,0.2377665475163318,69,64,61
math500,math500-test-407,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,1954b68d8e40e303a358e0e630469b4160fa6a91d513efd32a7e9a7b4dbdb354,7eb686cee8c6348f18b50eaeae8e7825c16943fbcddc62ad7d58994b1a838d3e,3.214069827925414,3.3309696009382606,-0.03637126113352118,0.9649051816684492,1,1,0,0.49410860655737704,0.2377665475163318,69,64,61
math500,math500-test-407,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,1954b68d8e40e303a358e0e630469b4160fa6a91d513efd32a7e9a7b4dbdb354,7eb686cee8c6348f18b50eaeae8e7825c16943fbcddc62ad7d58994b1a838d3e,3.213726613903418,3.3342721390072256,-0.03750957675811506,0.9638465247951538,1,1,0,0.49410860655737704,0.2377665475163318,69,64,61
math500,math500-test-408,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,a6631239f46c5c2a887298619edb5f97b131eb031b3993e789b4544aed183b90,c2f6508578a9ba7edce425ba8c545c2954b5e99bf085efe46aeb5b97a1ec991e,3.361078330082819,3.4771202821284533,-0.03452521502013761,0.9666269951482376,1,1,0,0.47505040322580644,0.20268817204301076,86,64,62
math500,math500-test-408,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,a6631239f46c5c2a887298619edb5f97b131eb031b3993e789b4544aed183b90,c2f6508578a9ba7edce425ba8c545c2954b5e99bf085efe46aeb5b97a1ec991e,3.3601770780514926,3.4765729929786175,-0.03463981576668007,0.9665199277673153,1,1,0,0.47505040322580644,0.20268817204301076,86,64,62
math500,math500-test-408,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,a6631239f46c5c2a887298619edb5f97b131eb031b3993e789b4544aed183b90,c2f6508578a9ba7edce425ba8c545c2954b5e99bf085efe46aeb5b97a1ec991e,3.3609246420674026,3.47582426504232,-0.034186908428937235,0.9669432013204734,1,1,0,0.47505040322580644,0.20268817204301076,86,64,62
math500,math500-test-408,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,a6631239f46c5c2a887298619edb5f97b131eb031b3993e789b4544aed183b90,c2f6508578a9ba7edce425ba8c545c2954b5e99bf085efe46aeb5b97a1ec991e,3.3632320428732783,3.4741237279959023,-0.03297176159985882,0.9680806747816684,1,1,0,0.47505040322580644,0.20268817204301076,86,64,62
math500,math500-test-408,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,a6631239f46c5c2a887298619edb5f97b131eb031b3993e789b4544aed183b90,c2f6508578a9ba7edce425ba8c545c2954b5e99bf085efe46aeb5b97a1ec991e,3.362804076867178,3.478011816041544,-0.034259426520528935,0.9668754031705711,1,1,0,0.47505040322580644,0.20268817204301076,86,64,62
math500,math500-test-408,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,d8976087b4871cfc5c14e3ea69ff81405496e5f1c6f34f817b9313d60dac4bba,aa0910a8d7eec48ed6bc9f4713deb4f7ca9865800008ab5ea78bcceef9a36865,3.0391293631400913,3.1396705580409616,-0.03308223602465832,0.9679771514105594,1,1,0,0.49135044642857145,0.20964285714285713,86,64,56
math500,math500-test-408,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,d8976087b4871cfc5c14e3ea69ff81405496e5f1c6f34f817b9313d60dac4bba,aa0910a8d7eec48ed6bc9f4713deb4f7ca9865800008ab5ea78bcceef9a36865,3.038783679017797,3.13929101312533,-0.0330748564965373,0.9679840659284809,1,1,0,0.49135044642857145,0.20964285714285713,86,64,56
math500,math500-test-408,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,d8976087b4871cfc5c14e3ea69ff81405496e5f1c6f34f817b9313d60dac4bba,aa0910a8d7eec48ed6bc9f4713deb4f7ca9865800008ab5ea78bcceef9a36865,3.03747879806906,3.142334277043119,-0.03452056325157438,0.9666313416302971,1,1,0,0.49135044642857145,0.20964285714285713,86,64,56
math500,math500-test-408,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,d8976087b4871cfc5c14e3ea69ff81405496e5f1c6f34f817b9313d60dac4bba,aa0910a8d7eec48ed6bc9f4713deb4f7ca9865800008ab5ea78bcceef9a36865,3.0378378280438483,3.1393328469712287,-0.033410282138969905,0.9676698764117029,1,1,0,0.49135044642857145,0.20964285714285713,86,64,56
math500,math500-test-408,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,d8976087b4871cfc5c14e3ea69ff81405496e5f1c6f34f817b9313d60dac4bba,aa0910a8d7eec48ed6bc9f4713deb4f7ca9865800008ab5ea78bcceef9a36865,3.037616944871843,3.1388923719059676,-0.033340420754861766,0.9677352979858213,1,1,0,0.49135044642857145,0.20964285714285713,86,64,56
math500,math500-test-409,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,4fb777e298b91e50de7d6bf8dbe45fb09e208502c6ab22d0279ca88c170314a1,9464f9459d545f48b173dafc4cbbc31fce9dd849958d84590fab9c3f576be6a2,3.506253201980144,3.62062307796441,-0.032618829672562244,0.9684115486419074,1,1,0,0.476806640625,0.1943670382165605,93,64,64
math500,math500-test-409,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,4fb777e298b91e50de7d6bf8dbe45fb09e208502c6ab22d0279ca88c170314a1,9464f9459d545f48b173dafc4cbbc31fce9dd849958d84590fab9c3f576be6a2,3.508283899864182,3.621907680062577,-0.0323872820562765,0.9686287475454283,1,1,0,0.476806640625,0.1943670382165605,93,64,64
math500,math500-test-409,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,4fb777e298b91e50de7d6bf8dbe45fb09e208502c6ab22d0279ca88c170314a1,9464f9459d545f48b173dafc4cbbc31fce9dd849958d84590fab9c3f576be6a2,3.5088148990180343,3.6180257787927985,-0.031124719575640114,0.9698147867229393,1,1,0,0.476806640625,0.1943670382165605,93,64,64
math500,math500-test-409,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,4fb777e298b91e50de7d6bf8dbe45fb09e208502c6ab22d0279ca88c170314a1,9464f9459d545f48b173dafc4cbbc31fce9dd849958d84590fab9c3f576be6a2,3.507017363095656,3.6175176529213786,-0.03150833839276568,0.969454111789479,1,1,0,0.476806640625,0.1943670382165605,93,64,64
math500,math500-test-409,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,4fb777e298b91e50de7d6bf8dbe45fb09e208502c6ab22d0279ca88c170314a1,9464f9459d545f48b173dafc4cbbc31fce9dd849958d84590fab9c3f576be6a2,3.506244651041925,3.619450737023726,-0.03228698999887536,0.9687228548730323,1,1,0,0.476806640625,0.1943670382165605,93,64,64
math500,math500-test-409,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,088a2538afaa5f1aac611fde5628e72d43ad32efb66d2550bd25b0a007234b50,f9567f16899ccae02342e85497f7ae6cc3517dfbb9fcf08eb0636da7c2d4f3d3,3.2880823300220072,3.3960702209733427,-0.0328422101737984,0.9682021030412071,1,1,0,0.484375,0.19745222929936307,93,64,60
math500,math500-test-409,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,088a2538afaa5f1aac611fde5628e72d43ad32efb66d2550bd25b0a007234b50,f9567f16899ccae02342e85497f7ae6cc3517dfbb9fcf08eb0636da7c2d4f3d3,3.2893385339993984,3.3949226830154657,-0.03209890010551497,0.9688993951042547,1,1,0,0.484375,0.19745222929936307,93,64,60
math500,math500-test-409,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,088a2538afaa5f1aac611fde5628e72d43ad32efb66d2550bd25b0a007234b50,f9567f16899ccae02342e85497f7ae6cc3517dfbb9fcf08eb0636da7c2d4f3d3,3.288485310971737,3.396268476964906,-0.032775930497107586,0.968264238612405,1,1,0,0.484375,0.19745222929936307,93,64,60
math500,math500-test-409,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,088a2538afaa5f1aac611fde5628e72d43ad32efb66d2550bd25b0a007234b50,f9567f16899ccae02342e85497f7ae6cc3517dfbb9fcf08eb0636da7c2d4f3d3,3.2897864759434015,3.391106863040477,-0.030798469091529723,0.9701217357077826,1,1,0,0.484375,0.19745222929936307,93,64,60
math500,math500-test-409,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,088a2538afaa5f1aac611fde5628e72d43ad32efb66d2550bd25b0a007234b50,f9567f16899ccae02342e85497f7ae6cc3517dfbb9fcf08eb0636da7c2d4f3d3,3.289677764987573,3.394654884003103,-0.03191106440053604,0.9690757609822955,1,1,0,0.484375,0.19745222929936307,93,64,60
