dataset,example_id,semantic_label,representation_label,repeat,execution_order,semantic_plan_sha256,reference_plan_sha256,a2_latency_s,a3_latency_s,runtime_gain,speedup,a2_exact_a1,a3_exact_a2,answer_or_correctness_changed,generation_reference_opportunity,total_row_removal_fraction,prompt_len,gen_length,nfe
gsm8k,gsm8k-test-306,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,46a76d3c23c4a1a93e6b311dfb97e14f5b1641d80ec44a9bdbc8c460e5a90941,abb7481856d2a752f484365b76d8532aeeb89f15b061c2422cbe75a503770a5a,3.3015405440237373,3.450955158099532,-0.045256028839705476,0.9567034031940077,1,1,0,0.47873975409836067,0.20563318296842337,85,64,61
gsm8k,gsm8k-test-306,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,46a76d3c23c4a1a93e6b311dfb97e14f5b1641d80ec44a9bdbc8c460e5a90941,abb7481856d2a752f484365b76d8532aeeb89f15b061c2422cbe75a503770a5a,3.3019192200154066,3.437636811984703,-0.041102638473591524,0.960520089994341,1,1,0,0.47873975409836067,0.20563318296842337,85,64,61
gsm8k,gsm8k-test-307,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,5014e4d4d760234580e0c1823cca7fb4585d6ac03071001be5401ab7caf30d4a,99af7f7634a9423e82eafeb59520cb98d06563a6ada299f92d08e6415c9004e2,3.3873251990880817,3.503486094996333,-0.034292808951299936,0.96684419667766,1,1,0,0.48336693548387094,0.20087976539589442,90,64,62
gsm8k,gsm8k-test-307,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,5014e4d4d760234580e0c1823cca7fb4585d6ac03071001be5401ab7caf30d4a,99af7f7634a9423e82eafeb59520cb98d06563a6ada299f92d08e6415c9004e2,3.389669222990051,3.5047353969421238,-0.033946136446485475,0.9671683705273534,1,1,0,0.48336693548387094,0.20087976539589442,90,64,62
gsm8k,gsm8k-test-307,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,5014e4d4d760234580e0c1823cca7fb4585d6ac03071001be5401ab7caf30d4a,99af7f7634a9423e82eafeb59520cb98d06563a6ada299f92d08e6415c9004e2,3.39035440585576,3.505255735013634,-0.03389065431018601,0.9672202721159153,1,1,0,0.48336693548387094,0.20087976539589442,90,64,62
gsm8k,gsm8k-test-307,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,5014e4d4d760234580e0c1823cca7fb4585d6ac03071001be5401ab7caf30d4a,99af7f7634a9423e82eafeb59520cb98d06563a6ada299f92d08e6415c9004e2,3.39072829997167,3.5064715340267867,-0.034135213386482066,0.9669915375237058,1,1,0,0.48336693548387094,0.20087976539589442,90,64,62
gsm8k,gsm8k-test-307,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,5014e4d4d760234580e0c1823cca7fb4585d6ac03071001be5401ab7caf30d4a,99af7f7634a9423e82eafeb59520cb98d06563a6ada299f92d08e6415c9004e2,3.3867648059967905,3.5069008199498057,-0.035472204547624786,0.9657429679021448,1,1,0,0.48336693548387094,0.20087976539589442,90,64,62
gsm8k,gsm8k-test-307,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,3a2452f4a7e80d9a9feb967360ddc3aec4c92dee7e2cb7a93bc3d9f905295deb,cb317d85583cfc1fe8c9e3e3bd4a24bb5eece2cdd390f99083c05e4aa9d7a1d2,3.3891189568676054,3.5114113779272884,-0.03608383848901897,0.9651728584612979,1,1,0,0.4891633064516129,0.20328864683703393,90,64,62
gsm8k,gsm8k-test-307,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,3a2452f4a7e80d9a9feb967360ddc3aec4c92dee7e2cb7a93bc3d9f905295deb,cb317d85583cfc1fe8c9e3e3bd4a24bb5eece2cdd390f99083c05e4aa9d7a1d2,3.3969795708544552,3.5178178509231657,-0.03557227164551824,0.9656496483929663,1,1,0,0.4891633064516129,0.20328864683703393,90,64,62
gsm8k,gsm8k-test-307,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,3a2452f4a7e80d9a9feb967360ddc3aec4c92dee7e2cb7a93bc3d9f905295deb,cb317d85583cfc1fe8c9e3e3bd4a24bb5eece2cdd390f99083c05e4aa9d7a1d2,3.403250552015379,3.5102063859812915,-0.03142755208034087,0.9695300440472497,1,1,0,0.4891633064516129,0.20328864683703393,90,64,62
gsm8k,gsm8k-test-307,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,3a2452f4a7e80d9a9feb967360ddc3aec4c92dee7e2cb7a93bc3d9f905295deb,cb317d85583cfc1fe8c9e3e3bd4a24bb5eece2cdd390f99083c05e4aa9d7a1d2,3.3985472810454667,3.514817959163338,-0.03421187598782027,0.9669198577369429,1,1,0,0.4891633064516129,0.20328864683703393,90,64,62
gsm8k,gsm8k-test-307,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,3a2452f4a7e80d9a9feb967360ddc3aec4c92dee7e2cb7a93bc3d9f905295deb,cb317d85583cfc1fe8c9e3e3bd4a24bb5eece2cdd390f99083c05e4aa9d7a1d2,3.39120074105449,3.508386011933908,-0.034555686857681955,0.9665985240846339,1,1,0,0.4891633064516129,0.20328864683703393,90,64,62
gsm8k,gsm8k-test-308,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,d5239446cf520ccd8f468484f038b1235448b7d41b27f2e53e4c8ace04247b49,ff50c528e71fe0fd1eba26718453e166c5599873249aa2a4244605bc546b4eac,3.3741971319541335,3.494573068106547,-0.03567543076023516,0.9655534642411594,1,1,0,0.47505040322580644,0.20134586626789147,87,64,62
gsm8k,gsm8k-test-308,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,d5239446cf520ccd8f468484f038b1235448b7d41b27f2e53e4c8ace04247b49,ff50c528e71fe0fd1eba26718453e166c5599873249aa2a4244605bc546b4eac,3.3743749500717968,3.4939717459492385,-0.03544265164572091,0.9657705314829471,1,1,0,0.47505040322580644,0.20134586626789147,87,64,62
gsm8k,gsm8k-test-308,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,d5239446cf520ccd8f468484f038b1235448b7d41b27f2e53e4c8ace04247b49,ff50c528e71fe0fd1eba26718453e166c5599873249aa2a4244605bc546b4eac,3.3738682600669563,3.4986022850498557,-0.036970626997873346,0.964347469412025,1,1,0,0.47505040322580644,0.20134586626789147,87,64,62
gsm8k,gsm8k-test-308,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,d5239446cf520ccd8f468484f038b1235448b7d41b27f2e53e4c8ace04247b49,ff50c528e71fe0fd1eba26718453e166c5599873249aa2a4244605bc546b4eac,3.373717431910336,3.4930723740253597,-0.035377871598286204,0.965830956437504,1,1,0,0.47505040322580644,0.20134586626789147,87,64,62
gsm8k,gsm8k-test-308,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,d5239446cf520ccd8f468484f038b1235448b7d41b27f2e53e4c8ace04247b49,ff50c528e71fe0fd1eba26718453e166c5599873249aa2a4244605bc546b4eac,3.373341424157843,3.494613033020869,-0.035949995453929295,0.965297557206729,1,1,0,0.47505040322580644,0.20134586626789147,87,64,62
gsm8k,gsm8k-test-308,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,340a3619656c600e46bf61c8e370d132c2f4809296e90b5b49dcaec36408b4fa,4b263dcab89ab3131b40d0eeeb5fec456c88acd3f3e59ff4820ac7b67cb7516d,3.2719213548116386,3.409735804889351,-0.042120343105143565,0.959582073813433,1,1,0,0.4669270833333333,0.1979028697571744,87,64,60
gsm8k,gsm8k-test-308,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,340a3619656c600e46bf61c8e370d132c2f4809296e90b5b49dcaec36408b4fa,4b263dcab89ab3131b40d0eeeb5fec456c88acd3f3e59ff4820ac7b67cb7516d,3.2659663090016693,3.384851548122242,-0.0364012447994031,0.9648772664235379,1,1,0,0.4669270833333333,0.1979028697571744,87,64,60
gsm8k,gsm8k-test-308,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,340a3619656c600e46bf61c8e370d132c2f4809296e90b5b49dcaec36408b4fa,4b263dcab89ab3131b40d0eeeb5fec456c88acd3f3e59ff4820ac7b67cb7516d,3.2709256671369076,3.394261123146862,-0.0377065909045593,0.9636635333772999,1,1,0,0.4669270833333333,0.1979028697571744,87,64,60
gsm8k,gsm8k-test-308,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,340a3619656c600e46bf61c8e370d132c2f4809296e90b5b49dcaec36408b4fa,4b263dcab89ab3131b40d0eeeb5fec456c88acd3f3e59ff4820ac7b67cb7516d,3.2647788170725107,3.379071863135323,-0.03500789868677767,0.9661762014268724,1,1,0,0.4669270833333333,0.1979028697571744,87,64,60
gsm8k,gsm8k-test-308,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,340a3619656c600e46bf61c8e370d132c2f4809296e90b5b49dcaec36408b4fa,4b263dcab89ab3131b40d0eeeb5fec456c88acd3f3e59ff4820ac7b67cb7516d,3.2635148731060326,3.3789995519910008,-0.03538659493684371,0.9658228191190729,1,1,0,0.4669270833333333,0.1979028697571744,87,64,60
gsm8k,gsm8k-test-309,safe_c095_s2,robust_delayed_one_update,0,A2_then_A3,a3b2091daee08b1d009ab37605cb72d1cedde5b4a36777d6121d2bf034a80ab0,00697f1f28af73edea83a7b635f81145e73e3b777acd7b93e1bd1976a640c041,3.410483577987179,3.5293793049640954,-0.034861838287193025,0.9663125675356886,1,1,0,0.47505040322580644,0.1900201612903226,96,64,62
gsm8k,gsm8k-test-309,safe_c095_s2,robust_delayed_one_update,1,A3_then_A2,a3b2091daee08b1d009ab37605cb72d1cedde5b4a36777d6121d2bf034a80ab0,00697f1f28af73edea83a7b635f81145e73e3b777acd7b93e1bd1976a640c041,3.4106604629196227,3.526984642026946,-0.034106056692534636,0.9670188019190035,1,1,0,0.47505040322580644,0.1900201612903226,96,64,62
gsm8k,gsm8k-test-309,safe_c095_s2,robust_delayed_one_update,2,A2_then_A3,a3b2091daee08b1d009ab37605cb72d1cedde5b4a36777d6121d2bf034a80ab0,00697f1f28af73edea83a7b635f81145e73e3b777acd7b93e1bd1976a640c041,3.4102885930333287,3.524950801162049,-0.033622435462780764,0.9674712599986018,1,1,0,0.47505040322580644,0.1900201612903226,96,64,62
gsm8k,gsm8k-test-309,safe_c095_s2,robust_delayed_one_update,3,A3_then_A2,a3b2091daee08b1d009ab37605cb72d1cedde5b4a36777d6121d2bf034a80ab0,00697f1f28af73edea83a7b635f81145e73e3b777acd7b93e1bd1976a640c041,3.411958189914003,3.527110213879496,-0.03374954133549779,0.9673523034487669,1,1,0,0.47505040322580644,0.1900201612903226,96,64,62
gsm8k,gsm8k-test-309,safe_c095_s2,robust_delayed_one_update,4,A2_then_A3,a3b2091daee08b1d009ab37605cb72d1cedde5b4a36777d6121d2bf034a80ab0,00697f1f28af73edea83a7b635f81145e73e3b777acd7b93e1bd1976a640c041,3.4096235600300133,3.52967834379524,-0.03521056845470927,0.9659870469567663,1,1,0,0.47505040322580644,0.1900201612903226,96,64,62
gsm8k,gsm8k-test-309,aggressive_c090_age4_s8,robust_delayed_one_update,0,A2_then_A3,da87b114d580ef79ec8146b97b246a6f464a2088bde0f79f2c210357cc7ce6f3,efa9f0792651dd73e08d120a49cbcff89260ecc5bf74e16bcb7132d1b643d2ee,3.3602875689975917,3.481051277834922,-0.03593850417788946,0.9653082648893238,1,1,0,0.4702868852459016,0.18811475409836065,96,64,61
gsm8k,gsm8k-test-309,aggressive_c090_age4_s8,robust_delayed_one_update,1,A3_then_A2,da87b114d580ef79ec8146b97b246a6f464a2088bde0f79f2c210357cc7ce6f3,efa9f0792651dd73e08d120a49cbcff89260ecc5bf74e16bcb7132d1b643d2ee,3.354980992153287,3.4807740501128137,-0.037494417480675724,0.9638606079715373,1,1,0,0.4702868852459016,0.18811475409836065,96,64,61
gsm8k,gsm8k-test-309,aggressive_c090_age4_s8,robust_delayed_one_update,2,A2_then_A3,da87b114d580ef79ec8146b97b246a6f464a2088bde0f79f2c210357cc7ce6f3,efa9f0792651dd73e08d120a49cbcff89260ecc5bf74e16bcb7132d1b643d2ee,3.3546171009074897,3.4692178110126406,-0.03416208367689699,0.966966412503313,1,1,0,0.4702868852459016,0.18811475409836065,96,64,61
gsm8k,gsm8k-test-309,aggressive_c090_age4_s8,robust_delayed_one_update,3,A3_then_A2,da87b114d580ef79ec8146b97b246a6f464a2088bde0f79f2c210357cc7ce6f3,efa9f0792651dd73e08d120a49cbcff89260ecc5bf74e16bcb7132d1b643d2ee,3.3560506829526275,3.4729824292007834,-0.03484206804209533,0.9663310285520031,1,1,0,0.4702868852459016,0.18811475409836065,96,64,61
gsm8k,gsm8k-test-309,aggressive_c090_age4_s8,robust_delayed_one_update,4,A2_then_A3,da87b114d580ef79ec8146b97b246a6f464a2088bde0f79f2c210357cc7ce6f3,efa9f0792651dd73e08d120a49cbcff89260ecc5bf74e16bcb7132d1b643d2ee,3.3550937429536134,3.4721318518277258,-0.03488370753273773,0.9662921473409762,1,1,0,0.4702868852459016,0.18811475409836065,96,64,61
